CVSS,Note#,Priority,Title,cpe,cve_id,cvss,cvss_severity,cvss_version,cweId,datePublished,dateUpdated,descriptions,epss,epss_l,kev,kev_source,note_id,percentile,priority,priority_l,product,product_l,ransomware,sap_note_year,vector,vendor
7.5,CVE-2006-4133,High,"Heap-based buffer overflow in SAP Internet Graphics Service (IGS) 6.40 and earlier, and 7.00 and earlier, allows remote attackers to cause a denial of service (crash) or execute arbitrary code via an HTTP request with an ADM:GETLOGFILE command and a long portwatcher argument, which triggers the overflow during error message construction when the _snprintf function returns a negative value that is used in a memcpy operation.",cpe:2.3:a:sap:internet_graphics_server:6.40:*:*:*:*:*:*:*,CVE-2006-4133,7.5,HIGH,CVSS 2.0,,2006-08-14T23:00:00,2025-12-20,"Heap-based buffer overflow in SAP Internet Graphics Service (IGS) 6.40 and earlier, and 7.00 and earlier, allows remote attackers to cause a denial of service (crash) or execute arbitrary code via an HTTP request with an ADM:GETLOGFILE command and a long portwatcher argument, which triggers the overflow during error message construction when the _snprintf function returns a negative value that is used in a memcpy operation.",0.35412,0.35412,,VULNCHECK,[],0.97196,Priority 1,C,internet_graphics_server,,,2006,AV:N/AC:L/Au:N/C:P/I:P/A:P,sap
5.0,CVE-2006-4134,Medium,"Unspecified vulnerability related to a ""design flaw"" in SAP Internet Graphics Service (IGS) 6.40 and earlier and 7.00 and earlier allows remote attackers to cause a denial of service (service shutdown) via certain HTTP requests. NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.",cpe:2.3:a:sap:internet_graphics_server:6.40:*:*:*:*:*:*:*,CVE-2006-4134,5.0,MEDIUM,CVSS 2.0,,2006-08-14T23:00:00,2025-12-20,"Unspecified vulnerability related to a ""design flaw"" in SAP Internet Graphics Service (IGS) 6.40 and earlier and 7.00 and earlier allows remote attackers to cause a denial of service (service shutdown) via certain HTTP requests.  NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.",0.03891,0.03891,,VULNCHECK,['2431480'],0.91922,Priority 4,D,internet_graphics_server,,,2006,AV:N/AC:L/Au:N/C:N/I:N/A:P,sap
10.0,CVE-2006-4305,High,Buffer overflow in SAP DB and MaxDB before 7.6.00.30 allows remote attackers to execute arbitrary code via a long database name when connecting via a WebDBM client.,cpe:2.3:a:mysql:maxdb:*:*:*:*:*:*:*:*,CVE-2006-4305,10.0,HIGH,CVSS 2.0,,2006-08-30T01:00:00,2025-12-20,Buffer overflow in SAP DB and MaxDB before 7.6.00.30 allows remote attackers to execute arbitrary code via a long database name when connecting via a WebDBM client.,0.95789,0.95789,,VULNCHECK,[],0.99601,Priority 1,C,maxdb,,,2006,AV:N/AC:L/Au:N/C:C/I:C/A:C,mysql
6.8,CVE-2006-5114,Medium,"Multiple cross-site scripting (XSS) vulnerabilities in wgate in SAP Internet Transaction Server (ITS) 6.1 and 6.2 allow remote attackers to inject arbitrary web script or HTML via the (1) ~urlmime or (2) ~command parameter, different vectors than CVE-2003-0749.",cpe:2.3:a:sap:internet_transaction_server:6.1:*:*:*:*:*:*:*,CVE-2006-5114,6.8,MEDIUM,CVSS 2.0,,2006-10-02T20:00:00,2025-12-20,"Multiple cross-site scripting (XSS) vulnerabilities in wgate in SAP Internet Transaction Server (ITS) 6.1 and 6.2 allow remote attackers to inject arbitrary web script or HTML via the (1) ~urlmime or (2) ~command parameter, different vectors than CVE-2003-0749.",0.85838,0.85838,,VULNCHECK,[],0.98816,Priority 1,C,internet_transaction_server,,,2006,AV:N/AC:M/Au:N/C:P/I:P/A:P,sap
4.6,CVE-2006-5784,Medium,"Unspecified vulnerability in enserver.exe in SAP Web Application Server 6.40 before patch 136 and 7.00 before patch 66 allows remote attackers to read arbitrary files via crafted data on a ""3200+SYSNR"" TCP port, as demonstrated by port 3201. NOTE: this issue can be leveraged by local users to access a named pipe as the SAPServiceJ2E user.",cpe:2.3:a:sap:sap_web_application_server:6.40:*:*:*:*:*:*:*,CVE-2006-5784,4.6,MEDIUM,CVSS 2.0,,2006-11-07T23:00:00,2025-12-20,"Unspecified vulnerability in enserver.exe in SAP Web Application Server 6.40 before patch 136 and 7.00 before patch 66 allows remote attackers to read arbitrary files via crafted data on a ""3200+SYSNR"" TCP port, as demonstrated by port 3201. NOTE: this issue can be leveraged by local users to access a named pipe as the SAPServiceJ2E user.",0.00633,0.00633,,VULNCHECK,[],0.79188,Priority 4,D,sap_web_application_server,,,2006,AV:L/AC:L/Au:N/C:P/I:P/A:P,sap
5.0,CVE-2006-5785,Medium,Unspecified vulnerability in SAP Web Application Server 6.40 before patch 136 and 7.00 before patch 66 allows remote attackers to cause a denial of service (enserver.exe crash) via a 0x72F2 sequence on UDP port 64999.,cpe:2.3:a:sap:sap_web_application_server:6.40:*:*:*:*:*:*:*,CVE-2006-5785,5.0,MEDIUM,CVSS 2.0,,2006-11-07T23:00:00,2025-12-20,Unspecified vulnerability in SAP Web Application Server 6.40 before patch 136 and 7.00 before patch 66 allows remote attackers to cause a denial of service (enserver.exe crash) via a 0x72F2 sequence on UDP port 64999.,0.02811,0.02811,,VULNCHECK,[],0.90521,Priority 4,D,sap_web_application_server,,,2006,AV:N/AC:L/Au:N/C:N/I:N/A:P,sap
5.0,CVE-2006-6010,Medium,"SAP allows remote attackers to obtain potentially sensitive information such as operating system and SAP version via an RFC_SYSTEM_INFO RfcCallReceive request, a different vulnerability than CVE-2003-0747.",cpe:2.3:a:sap:sap_web_application_server:*:*:*:*:*:*:*:*,CVE-2006-6010,5.0,MEDIUM,CVSS 2.0,,2006-11-21T23:00:00,2025-12-20,"SAP allows remote attackers to obtain potentially sensitive information such as operating system and SAP version via an RFC_SYSTEM_INFO RfcCallReceive request, a different vulnerability than CVE-2003-0747.",0.04903,0.04903,,VULNCHECK,[],0.92768,Priority 4,D,sap_web_application_server,,,2006,AV:N/AC:L/Au:N/C:P/I:N/A:N,sap
5.0,CVE-2006-6011,Medium,"Unspecified vulnerability in SAP Web Application Server before 6.40 patch 6 allows remote attackers to cause a denial of service (enserver.exe crash) via a certain UDP packet to port 64999, aka ""two bytes UDP crash,"" a different vulnerability than CVE-2006-5785.",cpe:2.3:a:sap:sap_web_application_server:6.40:*:*:*:*:*:*:*,CVE-2006-6011,5.0,MEDIUM,CVSS 2.0,,2006-11-21T23:00:00,2025-12-20,"Unspecified vulnerability in SAP Web Application Server before 6.40 patch 6 allows remote attackers to cause a denial of service (enserver.exe crash) via a certain UDP packet to port 64999, aka ""two bytes UDP crash,"" a different vulnerability than CVE-2006-5785.",0.00327,0.00327,,VULNCHECK,[],0.70815,Priority 4,D,sap_web_application_server,,,2006,AV:N/AC:L/Au:N/C:N/I:N/A:P,sap
7.5,CVE-2006-6345,High,"Directory traversal vulnerability in SAP Internet Graphics Service (IGS) 6.40 Patchlevel 16 and earlier, and 7.00 Patchlevel 6 and earlier, allows remote attackers to delete arbitrary files via directory traversal sequences in an HTTP request. NOTE: This information is based upon an initial disclosure. Details will be updated after the grace period has ended. This issue is different from CVE-2006-4133 and CVE-2006-4134.",cpe:2.3:a:sap:internet_graphics_server:*:*:*:*:*:*:*:*,CVE-2006-6345,7.5,HIGH,CVSS 2.0,,2006-12-07T01:00:00,2025-12-20,"Directory traversal vulnerability in SAP Internet Graphics Service (IGS) 6.40 Patchlevel 16 and earlier, and 7.00 Patchlevel 6 and earlier, allows remote attackers to delete arbitrary files via directory traversal sequences in an HTTP request.  NOTE: This information is based upon an initial disclosure. Details will be updated after the grace period has ended. This issue is different from CVE-2006-4133 and CVE-2006-4134.",0.01621,0.01621,,VULNCHECK,[],0.87308,Priority 2,D,internet_graphics_server,,,2006,AV:N/AC:L/Au:N/C:P/I:P/A:P,sap
10.0,CVE-2006-6346,High,"Unspecified vulnerability in SAP Internet Graphics Service (IGS) 6.40 Patchlevel 15 and earlier, and 7.00 Patchlevel 3 and earlier, allows remote attackers to cause a denial of service (service shutdown), obtain sensitive information (configuration files), and conduct certain other unauthorized activities, related to ""Undocumented Features."" NOTE: it is possible that there are multiple issues. This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended. This is likely a different issue than CVE-2006-4134.",cpe:2.3:a:sap:internet_graphics_server:*:*:*:*:*:*:*:*,CVE-2006-6346,10.0,HIGH,CVSS 2.0,,2006-12-07T01:00:00,2025-12-20,"Unspecified vulnerability in SAP Internet Graphics Service (IGS) 6.40 Patchlevel 15 and earlier, and 7.00 Patchlevel 3 and earlier, allows remote attackers to cause a denial of service (service shutdown), obtain sensitive information (configuration files), and conduct certain other unauthorized activities, related to ""Undocumented Features."" NOTE: it is possible that there are multiple issues. This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended. This is likely a different issue than CVE-2006-4134.",0.04068,0.04068,,VULNCHECK,[],0.92094,Priority 2,D,internet_graphics_server,,,2006,AV:N/AC:L/Au:N/C:C/I:C/A:C,sap
7.8,CVE-2006-7220,High,Unspecified vulnerability in SAP SAPLPD and SAPSPRINT allows remote attackers to cause a denial of service (application crash) via a certain print job request. NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,cpe:2.3:a:sap:saplpd:*:*:*:*:*:*:*:*,CVE-2006-7220,7.8,HIGH,CVSS 2.0,,2007-07-10T00:00:00Z,2025-12-20,Unspecified vulnerability in SAP SAPLPD and SAPSPRINT allows remote attackers to cause a denial of service (application crash) via a certain print job request.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,0.00265,0.00265,,VULNCHECK,[],0.65691,Priority 2,D,saplpd,,,2006,AV:N/AC:L/Au:N/C:N/I:N/A:C,sap
5.0,CVE-2007-1913,Medium,"The TRUSTED_SYSTEM_SECURITY function in the SAP RFC Library 6.40 and 7.00 before 20061211 allows remote attackers to verify the existence of users and groups on systems and domains via unspecified vectors, a different vulnerability than CVE-2006-6010. NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.",cpe:2.3:a:ibm:racf:-:*:*:*:*:*:*:*,CVE-2007-1913,5.0,MEDIUM,CVSS 2.0,,2007-04-10T23:00:00,2025-12-20,"The TRUSTED_SYSTEM_SECURITY function in the SAP RFC Library 6.40 and 7.00 before 20061211 allows remote attackers to verify the existence of users and groups on systems and domains via unspecified vectors, a different vulnerability than CVE-2006-6010.  NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.",0.01102,0.01102,,VULNCHECK,[],0.84393,Priority 4,D,racf,,,2007,AV:N/AC:L/Au:N/C:P/I:N/A:N,ibm
7.8,CVE-2007-1914,High,"The RFC_START_PROGRAM function in the SAP RFC Library 6.40 and 7.00 before 20061211 allows remote attackers to obtain sensitive information (external RFC server configuration data) via unspecified vectors, a different vulnerability than CVE-2006-6010. NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.",cpe:2.3:a:sap:rfc_library:6.4:*:*:*:*:*:*:*,CVE-2007-1914,7.8,HIGH,CVSS 2.0,,2007-04-10T23:00:00,2025-12-20,"The RFC_START_PROGRAM function in the SAP RFC Library 6.40 and 7.00 before 20061211 allows remote attackers to obtain sensitive information (external RFC server configuration data) via unspecified vectors, a different vulnerability than CVE-2006-6010.  NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.",0.01492,0.01492,,VULNCHECK,[],0.86737,Priority 2,D,rfc_library,,,2007,AV:N/AC:L/Au:N/C:C/I:N/A:N,sap
7.5,CVE-2007-1915,High,Buffer overflow in the RFC_START_PROGRAM function in the SAP RFC Library 6.40 and 7.00 before 20061211 allows remote attackers to execute arbitrary code via unspecified vectors. NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.,cpe:2.3:a:ibm:racf:-:*:*:*:*:*:*:*,CVE-2007-1915,7.5,HIGH,CVSS 2.0,,2007-04-10T23:00:00,2025-12-20,Buffer overflow in the RFC_START_PROGRAM function in the SAP RFC Library 6.40 and 7.00 before 20061211 allows remote attackers to execute arbitrary code via unspecified vectors.  NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.,0.17484,0.17484,,VULNCHECK,[],0.96132,Priority 2,D,racf,,,2007,AV:N/AC:L/Au:N/C:P/I:P/A:P,ibm
10.0,CVE-2007-1916,High,Buffer overflow in the RFC_START_GUI function in the SAP RFC Library 6.40 and 7.00 before 20061211 allows remote attackers to execute arbitrary code via unspecified vectors. NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.,cpe:2.3:a:ibm:racf:-:*:*:*:*:*:*:*,CVE-2007-1916,10.0,HIGH,CVSS 2.0,,2007-04-10T23:00:00,2025-12-20,Buffer overflow in the RFC_START_GUI function in the SAP RFC Library 6.40 and 7.00 before 20061211 allows remote attackers to execute arbitrary code via unspecified vectors.  NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.,0.17484,0.17484,,VULNCHECK,[],0.96132,Priority 2,D,racf,,,2007,AV:N/AC:L/Au:N/C:C/I:C/A:C,ibm
10.0,CVE-2007-1917,High,Buffer overflow in the SYSTEM_CREATE_INSTANCE function in the SAP RFC Library 6.40 and 7.00 before 20061211 allows remote attackers to execute arbitrary code via unspecified vectors. NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.,cpe:2.3:a:ibm:racf:-:*:*:*:*:*:*:*,CVE-2007-1917,10.0,HIGH,CVSS 2.0,,2007-04-10T23:00:00,2025-12-20,Buffer overflow in the SYSTEM_CREATE_INSTANCE function in the SAP RFC Library 6.40 and 7.00 before 20061211 allows remote attackers to execute arbitrary code via unspecified vectors.  NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.,0.17484,0.17484,,VULNCHECK,[],0.96132,Priority 2,D,racf,,,2007,AV:N/AC:L/Au:N/C:C/I:C/A:C,ibm
5.0,CVE-2007-1918,Medium,"The RFC_SET_REG_SERVER_PROPERTY function in the SAP RFC Library 6.40 and 7.00 before 20070109 implements an option for exclusive access to an RFC server, which allows remote attackers to cause a denial of service (client lockout) via unspecified vectors. NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.",cpe:2.3:a:ibm:racf:-:*:*:*:*:*:*:*,CVE-2007-1918,5.0,MEDIUM,CVSS 2.0,,2007-04-10T23:00:00,2025-12-20,"The RFC_SET_REG_SERVER_PROPERTY function in the SAP RFC Library 6.40 and 7.00 before 20070109 implements an option for exclusive access to an RFC server, which allows remote attackers to cause a denial of service (client lockout) via unspecified vectors.  NOTE: This information is based upon a vague initial disclosure. Details will be updated after the grace period has ended.",0.04688,0.04688,,VULNCHECK,[],0.92611,Priority 4,D,racf,,,2007,AV:N/AC:L/Au:N/C:N/I:N/A:P,ibm
9.3,CVE-2007-3316,High,"Multiple format string vulnerabilities in plugins in VideoLAN VLC Media Player before 0.8.6c allow remote attackers to cause a denial of service (crash) or execute arbitrary code via format string specifiers in (1) an Ogg/Vorbis file, (2) an Ogg/Theora file, (3) a CDDB entry for a CD Digital Audio (CDDA) file, or (4) Service Announce Protocol (SAP) multicast packets.",cpe:2.3:a:videolan:vlc_media_player:0.8.6a:*:*:*:*:*:*:*,CVE-2007-3316,9.3,HIGH,CVSS 2.0,,2007-06-21T18:00:00,2025-12-20,"Multiple format string vulnerabilities in plugins in VideoLAN VLC Media Player before 0.8.6c allow remote attackers to cause a denial of service (crash) or execute arbitrary code via format string specifiers in (1) an Ogg/Vorbis file, (2) an Ogg/Theora file, (3) a CDDB entry for a CD Digital Audio (CDDA) file, or (4) Service Announce Protocol (SAP) multicast packets.",0.84082,0.84082,,VULNCHECK,[],0.98733,Priority 1,C,vlc_media_player,,,2007,AV:N/AC:M/Au:N/C:C/I:C/A:C,videolan
4.3,CVE-2007-3495,Medium,"Multiple cross-site scripting (XSS) vulnerabilities in the SAP Internet Communication Framework (BC-MID-ICF) in the SAP Basis component 700 before SP12, and 640 before SP20, allow remote attackers to inject arbitrary web script or HTML via certain parameters associated with the default login error page.",cpe:2.3:a:sap:sap_basis_component_640:*:*:*:*:*:*:*:*,CVE-2007-3495,4.3,MEDIUM,CVSS 2.0,,2007-06-29T18:00:00,2025-12-20,"Multiple cross-site scripting (XSS) vulnerabilities in the SAP Internet Communication Framework (BC-MID-ICF) in the SAP Basis component 700 before SP12, and 640 before SP20, allow remote attackers to inject arbitrary web script or HTML via certain parameters associated with the default login error page.",0.00615,0.00615,,VULNCHECK,[],0.78829,Priority 4,D,sap_basis_component_640,,,2007,AV:N/AC:M/Au:N/C:N/I:P/A:N,sap
4.3,CVE-2007-3496,Medium,"Cross-site scripting (XSS) vulnerability in SAP Web Dynpro Java (BC-WD-JAV) in SAP NetWeaver Nw04 SP15 through SP19 and Nw04s SP7 through SP11, aka SAP Java Technology Services 640 before SP20 and SAP Web Dynpro Runtime Core Components 700 before SP12, allows remote attackers to inject arbitrary web script or HTML via the User-Agent HTTP header.",cpe:2.3:a:sap:netweaver_nw04:sp15:*:*:*:*:*:*:*,CVE-2007-3496,4.3,MEDIUM,CVSS 2.0,,2007-06-29T18:00:00,2025-12-20,"Cross-site scripting (XSS) vulnerability in SAP Web Dynpro Java (BC-WD-JAV) in SAP NetWeaver Nw04 SP15 through SP19 and Nw04s SP7 through SP11, aka SAP Java Technology Services 640 before SP20 and SAP Web Dynpro Runtime Core Components 700 before SP12, allows remote attackers to inject arbitrary web script or HTML via the User-Agent HTTP header.",0.00587,0.00587,,VULNCHECK,[],0.78288,Priority 4,D,netweaver_nw04,,,2007,AV:N/AC:M/Au:N/C:N/I:P/A:N,sap
