cve_id,priority,epss,cvss,cvss_version,cvss_severity,kev,kev_source,cpe,vendor,product,vector,descriptions,product_l,epss_l,percentile,priority_l,cweId,_merge,year
CVE-2021-21486,Priority 2,0.00104,8.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:enterprise_financial_services:1.01:*:*:*:*:*:*:*,sap,enterprise_financial_services,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"SAP Enterprise Financial Services versions, 101, 102, 103, 104, 105, 600, 603, 604, 605, 606, 616, 617, 618, 800, does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges.",SAP Enterprise Financial Services (Bank Customer Accounts),0.001040000,0.432910000,D,Missing Authorization check,both,2021
CVE-2020-6308,Priority 1+,0.00568,5.3,CVSS 3.1,MEDIUM,True,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:4.1:-:*:*:*:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"SAP BusinessObjects Business Intelligence Platform (Web Services) versions - 410, 420, 430, allows an unauthenticated attacker to inject arbitrary values as CMS parameters to perform lookups on the internal network which is otherwise not accessible externally. On successful exploitation, attacker can scan internal network to determine internal infrastructure and gather information for further attacks like remote file inclusion, retrieve server files, bypass firewall and force the vulnerable server to perform malicious requests, resulting in a Server-Side Request Forgery vulnerability.",SAP BusinessObjects Business Intelligence Platform (Web Services),0.005680000,0.782330000,A+,Server-Side Request Forgery,both,2021
CVE-2021-27592,Priority 2,0.00083,7.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"When a user opens manipulated Universal 3D (.U3D) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.",SAP 3D Visual Enterprise Viewer,0.000830000,0.362000000,D,Improper Input Validation,both,2021
CVE-2021-21491,Priority 2,0.00084,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_java:7.00:*:*:*:*:*:*:*,sap,netweaver_application_server_java,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"SAP Netweaver Application Server Java (Applications based on WebDynpro Java) versions 7.00, 7.10, 7.11, 7.20, 7.30, 7.31, 7.40, 7.50, allow an attacker to redirect users to a malicious site due to Reverse Tabnabbing vulnerabilities.",SAP NetWeaver Application Server Java (Applications based on Web Dynpro Java),0.000840000,0.367300000,D,Reverse Tabnabbing,both,2021
CVE-2021-27585,Priority 2,0.00082,7.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"When a user opens manipulated Computer Graphics Metafile (.CGM) format files received from untrusted sources in SAP 3D Visual Enterprise Viewer version 9, the application crashes and becomes temporarily unavailable to the user until restart of the application.",SAP 3D Visual Enterprise Viewer,0.000820000,0.357080000,D,Improper Input Validation,both,2021
CVE-2021-27586,Priority 2,0.00083,7.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"When a user opens manipulated Interchange File Format (.IFF) format files received from untrusted sources in SAP 3D Visual Enterprise Viewer version 9, the application crashes and becomes temporarily unavailable to the user until restart of the application.",SAP 3D Visual Enterprise Viewer,0.000830000,0.360950000,D,Improper Input Validation,both,2021
CVE-2021-21493,Priority 4,0.00095,3.3,CVSS 3.1,LOW,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,"When a user opens manipulated Graphics Interchange Format (.GIF) format files received from untrusted sources in SAP 3D Visual Enterprise Viewer version 9, the application crashes and becomes temporarily unavailable to the user until restart of the application.",SAP 3D Visual Enterprise Viewer,0.000950000,0.406710000,D,Improper Input Validation,both,2021
CVE-2021-27589,Priority 2,0.00083,7.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"When a user opens manipulated Scalable Vector Graphics (.SVG) format files received from untrusted sources in SAP 3D Visual Enterprise Viewer version 9, the application crashes and becomes temporarily unavailable to the user until restart of the application.",SAP 3D Visual Enterprise Viewer,0.000830000,0.360950000,D,Improper Input Validation,both,2021
CVE-2021-27584,Priority 4,0.00061,3.3,CVSS 3.1,LOW,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,"When a user opens manipulated PhotoShop Document (.PSD) format files received from untrusted sources in SAP 3D Visual Enterprise Viewer version 9, the application crashes and becomes temporarily unavailable to the user until restart of the application.",SAP 3D Visual Enterprise Viewer,0.000610000,0.269770000,D,Improper Input Validation,both,2021
CVE-2021-27596,Priority 4,0.00061,3.3,CVSS 3.1,LOW,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,"When a user opens manipulated Autodesk 3D Studio for MS-DOS (.3DS) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.",SAP 3D Visual Enterprise Viewer,0.000610000,0.269770000,D,Improper Input Validation,both,2021
CVE-2020-6316,Priority 4,0.00054,4.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:erp:600:*:*:*:*:*:*:*,sap,erp,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"SAP ERP and SAP S/4 HANA allows an authenticated user to see cost records to objects to which he has no authorization in PS reporting, leading to Missing Authorization check.",SAP ERP,0.000540000,0.234870000,D,Missing Authorization Check,both,2021
CVE-2021-27593,Priority 4,0.00061,3.3,CVSS 3.1,LOW,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,"When a user opens manipulated Graphics Interchange Format (.GIF) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.",SAP 3D Visual Enterprise Viewer,0.000610000,0.269770000,D,Improper Input Validation,both,2021
CVE-2021-27595,Priority 4,0.00061,3.3,CVSS 3.1,LOW,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,"When a user opens manipulated Portable Document Format (.PDF) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.",SAP 3D Visual Enterprise Viewer,0.000610000,0.269770000,D,Improper Input Validation,both,2021
CVE-2021-27602,Priority 2,0.00341,9.9,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:sap:commerce:1808:*:*:*:*:*:*:*,sap,commerce,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,"SAP Commerce, versions - 1808, 1811, 1905, 2005, 2011, Backoffice application allows certain authorized users to create source rules which are translated to drools rule when published to certain modules within the application. An attacker with this authorization can inject malicious code in the source rules and perform remote code execution enabling them to compromise the confidentiality, integrity and availability of the application.",SAP Commerce,0.003410000,0.719520000,D,Code Injection,both,2021
CVE-2021-21483,Priority 4,0.00065,4.9,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:solution_manager:7.20:*:*:*:*:*:*:*,sap,solution_manager,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,"Under certain conditions SAP Solution Manager, version - 720, allows a high privileged attacker to get access to sensitive information which has a direct serious impact beyond the exploitable component thereby affecting the confidentiality in the application.",SAP Solution Manager,0.000650000,0.291420000,D,Information Disclosure,both,2021
CVE-2021-21482,Priority 2,0.00077,8.3,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:netweaver_master_data_management:7.10.750:*:*:*:*:*:*:*,sap,netweaver_master_data_management,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:L,"SAP NetWeaver Master Data Management, versions - 710, 710.750, allows a malicious unauthorized user with access to the MDM Server subnet to find the password using a brute force method. If successful, the attacker could obtain access to highly sensitive data and MDM administrative privileges leading to information disclosure vulnerability thereby affecting the confidentiality and integrity of the application. This happens when security guidelines and recommendations concerning administrative accounts of an SAP NetWeaver Master Data Management installation have not been thoroughly reviewed.",SAP NetWeaver Master Data Management,0.000770000,0.340240000,D,Information disclosure,both,2021
CVE-2021-27608,Priority 2,0.00044,7.5,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:setup:9.0:*:*:*:*:*:*:*,sap,setup,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H,"An unquoted service path in SAPSetup, version - 9.0, could lead to privilege escalation during the installation process that is performed when an executable file is registered. This could further lead to complete compromise of confidentiality, Integrity and Availability.",SAP Setup,0.000440000,0.132380000,D,Unquoted Search Path or Element (CWE - 428),both,2021
CVE-2021-21485,Priority 2,0.00166,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_java:7.10:*:*:*:*:*:*:*,sap,netweaver_application_server_java,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,An unauthorized attacker may be able to entice an administrator to invoke telnet commands of an SAP NetWeaver Application Server for Java that allow the attacker to gain NTLM hashes of a privileged user.,SAP NetWeaver AS for JAVA (Telnet Commands),0.001660000,0.539950000,D,Information Disclosure,both,2021
CVE-2021-27598,Priority 4,0.00076,5.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_java:7.31:*:*:*:*:*:*:*,sap,netweaver_application_server_java,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"SAP NetWeaver AS JAVA (Customer Usage Provisioning Servlet), versions - 7.31, 7.40, 7.50, allows an attacker to read some statistical data like product version, traffic, timestamp etc. because of missing authorization check in the servlet.",SAP NetWeaver AS for JAVA (Customer Usage Provisioning Servlet),0.000760000,0.333310000,D,CWE-284,both,2021
CVE-2021-27599,Priority 2,0.00065,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_process_integration:7.10:*:*:*:*:*:*:*,sap,netweaver_process_integration,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"SAP NetWeaver ABAP Server and ABAP Platform (Process Integration - Integration Builder Framework), versions - 7.10, 7.30, 7.31, 7.40, 7.50, allows an attacker to access information under certain conditions, which would otherwise be restricted.",SAP Process Integration (Integration Builder Framework),0.000650000,0.291420000,D,Information Disclosure,both,2021
CVE-2021-27603,Priority 2,0.00081,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:731:*:*:*:*:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"An RFC enabled function module SPI_WAIT_MILLIS in SAP NetWeaver AS ABAP, versions - 731, 740, 750, allows to keep a work process busy for any length of time. An attacker could call this function module multiple times to block all work processes thereby causing Denial of Service and affecting the Availability of the SAP system.",SAP NetWeaver AS for ABAP,0.000810000,0.355930000,D,Denial of Service,both,2021
CVE-2021-27600,Priority 4,0.00054,5.4,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:manufacturing_execution:15.1:*:*:*:*:*:*:*,sap,manufacturing_execution,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"SAP Manufacturing Execution (System Rules), versions - 15.1, 15.2, 15.3, 15.4, allows an authorized attacker to embed malicious code into HTTP parameter and send it to the server because SAP Manufacturing Execution (System Rules) tab does not sufficiently encode some parameters, resulting in Stored Cross-Site Scripting (XSS) vulnerability. The malicious code can be used for different purposes. e.g., information can be read, modified, and sent to the attacker. However, availability of the server cannot be impacted.",SAP Manufacturing Execution (System Rules),0.000540000,0.224810000,D,Cross Site Scripting,both,2021
CVE-2021-27604,Priority 2,0.00065,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_process_integration:7.10:*:*:*:*:*:*:*,sap,netweaver_process_integration,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"In order to prevent XML External Entity vulnerability in SAP NetWeaver ABAP Server and ABAP Platform (Process Integration - Enterprise Service Repository JAVA Mappings), versions - 7.10, 7.20, 7.30, 7.31, 7.40, 7.50, SAP recommends to refer this note.",SAP Process Integration (Enterprise Service Repository JAVA Mappings),0.000650000,0.291420000,D,CWE-611,both,2021
CVE-2021-27601,Priority 4,0.00054,5.4,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_java:7.10:*:*:*:*:*:*:*,sap,netweaver_application_server_java,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"SAP NetWeaver AS Java (Applications based on HTMLB for Java) allows a basic-level authorized attacker to store a malicious file on the server. When a victim tries to open this file, it results in a Cross-Site Scripting (XSS) vulnerability and the attacker can read and modify data. However, the attacker does not have control over kind or degree.",SAP NetWeaver AS for Java (Applications based on HTMLB for Java),0.000540000,0.234870000,D,Cross Site Scripting,both,2021
CVE-2021-27609,Priority 2,0.00054,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:focused_run:200:*:*:*:*:*:*:*,sap,focused_run,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,"SAP Focused RUN versions 200, 300, does not perform necessary authorization checks for an authenticated user, which allows a user to call the oData service and manipulate the activation for the SAP EarlyWatch Alert service data collection and sending to SAP without the intended authorization.",SAP Focused RUN,0.000540000,0.234870000,D,Missing Authorization Check,both,2021
CVE-2021-27605,Priority 4,0.00054,4.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:fiori_apps_2.0_for_travel_management_in_sap_erp:*:*:*:*:*:*:*:*,sap,fiori_apps_2.0_for_travel_management_in_sap_erp,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"SAP's HCM Travel Management Fiori Apps V2, version - 608, does not perform proper authorization check, allowing an authenticated but unauthorized attacker to read personnel numbers of employees, resulting in escalation of privileges. However, the attacker can only read some information like last name, first name of the employees, so there is some loss of confidential information, Integrity and Availability are not impacted.",SAP Fiori Apps 2.0 for Travel Management in SAP ERP,0.000540000,0.234870000,D,Missing Authorization,both,2021
CVE-2021-27611,Priority 2,0.00044,6.7,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:700:*:*:*:*:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,"SAP NetWeaver AS ABAP, versions - 700, 701, 702, 730, 731, allow a high privileged attacker to inject malicious code by executing an ABAP report when the attacker has access to the local SAP system. The attacker could then get access to data, overwrite them, or execute a denial of service.",SAP NetWeaver AS ABAP,0.000440000,0.132380000,D,Code Injection,both,2021
CVE-2021-27616,Priority 2,0.00044,7.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:business-one-hana-chef-cookbook:0.1.6:*:*:*:*:*:*:*,sap,business-one-hana-chef-cookbook,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"Under certain conditions, SAP Business One Hana Chef Cookbook, versions - 8.82, 9.0, 9.1, 9.2, 9.3, 10.0, used to install SAP Business One for SAP HANA, allows an attacker to exploit an insecure temporary backup path and to access information which would otherwise be restricted, resulting in Information Disclosure vulnerability highly impacting the confidentiality, integrity and availability of the application.","SAP Business One, version for SAP HANA (Cookbooks)",0.000440000,0.132380000,D,Information Disclosure,both,2021
CVE-2021-27614,Priority 2,0.00044,7.1,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:business-one-hana-chef-cookbook:0.1.6:*:*:*:*:*:*:*,sap,business-one-hana-chef-cookbook,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,"SAP Business One Hana Chef Cookbook, versions - 8.82, 9.0, 9.1, 9.2, 9.3, 10.0, used to install SAP Business One on SAP HANA, allows an attacker to inject code that can be executed by the application. An attacker could thereby control the behaviour of the application thereby highly impacting the integrity and availability of the application.","SAP Business One, version for SAP HANA (Cookbooks)",0.000440000,0.132380000,D,Code Injection,both,2021
